country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes,permalink
NORWAY,Beach volleyball court (OSM w868208413),,,60.886386,11.554207,approximate,2,sand,yes,yes,public,,w868208413,https://www.openstreetmap.org/way/868208413,2026-05-13,OSM way id=868208413; openstreetmap.org (ODbL),no-out-w868208413-beach-volleyball-court-osm-w868208413
NORWAY,Beach volleyball court (OSM w868210475),,,60.891678,11.578978,approximate,2,sand,,yes,public,,w868210475,https://www.openstreetmap.org/way/868210475,2026-05-13,OSM way id=868210475; openstreetmap.org (ODbL),no-out-w868210475-beach-volleyball-court-osm-w868210475
NORWAY,Beach volleyball court (OSM w874075840),,,59.782263,10.246606,approximate,2,sand,,yes,public,,w874075840,https://www.openstreetmap.org/way/874075840,2026-05-13,OSM way id=874075840; openstreetmap.org (ODbL),no-out-w874075840-beach-volleyball-court-osm-w874075840
NORWAY,Beach volleyball court (OSM w876204577),,,59.665838,9.643920,approximate,2,sand,,yes,public,,w876204577,https://www.openstreetmap.org/way/876204577,2026-05-13,OSM way id=876204577; openstreetmap.org (ODbL),no-out-w876204577-beach-volleyball-court-osm-w876204577
NORWAY,Beach volleyball court (OSM w877580528),,,61.367068,5.406430,approximate,2,sand,,yes,public,,w877580528,https://www.openstreetmap.org/way/877580528,2026-05-13,OSM way id=877580528; openstreetmap.org (ODbL),no-out-w877580528-beach-volleyball-court-osm-w877580528
NORWAY,Beach volleyball court (OSM w879964573),,,59.745093,10.152818,approximate,2,sand,,yes,public,,w879964573,https://www.openstreetmap.org/way/879964573,2026-05-13,OSM way id=879964573; openstreetmap.org (ODbL),no-out-w879964573-beach-volleyball-court-osm-w879964573
NORWAY,Beach volleyball court (OSM w880767430),,,60.058063,5.634430,approximate,2,sand,,yes,public,,w880767430,https://www.openstreetmap.org/way/880767430,2026-05-13,OSM way id=880767430; openstreetmap.org (ODbL),no-out-w880767430-beach-volleyball-court-osm-w880767430
NORWAY,Beach volleyball court (OSM w883864081),,,60.386978,6.194972,approximate,2,sand,,yes,public,,w883864081,https://www.openstreetmap.org/way/883864081,2026-05-13,OSM way id=883864081; openstreetmap.org (ODbL),no-out-w883864081-beach-volleyball-court-osm-w883864081
NORWAY,Beach volleyball court (OSM w885040971),,,59.577187,11.170099,approximate,2,sand,,yes,public,,w885040971,https://www.openstreetmap.org/way/885040971,2026-05-13,OSM way id=885040971; openstreetmap.org (ODbL),no-out-w885040971-beach-volleyball-court-osm-w885040971
NORWAY,Beach volleyball court (OSM w886942118),,,59.964134,12.061538,approximate,2,sand,,yes,public,,w886942118,https://www.openstreetmap.org/way/886942118,2026-05-13,OSM way id=886942118; openstreetmap.org (ODbL),no-out-w886942118-beach-volleyball-court-osm-w886942118
NORWAY,Beach volleyball court (OSM w892969831),,,59.755326,10.120736,approximate,2,sand,yes,yes,public,,w892969831,https://www.openstreetmap.org/way/892969831,2026-05-13,OSM way id=892969831; openstreetmap.org (ODbL),no-out-w892969831-beach-volleyball-court-osm-w892969831
NORWAY,Beach volleyball court (OSM w893322006),,,59.897493,10.297232,approximate,2,sand,,yes,public,,w893322006,https://www.openstreetmap.org/way/893322006,2026-05-13,OSM way id=893322006; openstreetmap.org (ODbL),no-out-w893322006-beach-volleyball-court-osm-w893322006
NORWAY,Beach volleyball court (OSM w894532923),,,60.238640,9.005248,approximate,2,sand,,yes,public,,w894532923,https://www.openstreetmap.org/way/894532923,2026-05-13,OSM way id=894532923; openstreetmap.org (ODbL),no-out-w894532923-beach-volleyball-court-osm-w894532923
NORWAY,Beach volleyball court (OSM w894595356),,,63.268197,8.532052,approximate,2,sand,,yes,public,,w894595356,https://www.openstreetmap.org/way/894595356,2026-05-13,OSM way id=894595356; openstreetmap.org (ODbL),no-out-w894595356-beach-volleyball-court-osm-w894595356
NORWAY,Beach volleyball court (OSM w894662408),,,63.292297,9.082080,approximate,2,sand,,yes,public,,w894662408,https://www.openstreetmap.org/way/894662408,2026-05-13,OSM way id=894662408; openstreetmap.org (ODbL),no-out-w894662408-beach-volleyball-court-osm-w894662408
NORWAY,Beach volleyball court (OSM w895120552),,,63.058572,9.216215,approximate,2,sand,,yes,public,,w895120552,https://www.openstreetmap.org/way/895120552,2026-05-13,OSM way id=895120552; openstreetmap.org (ODbL),no-out-w895120552-beach-volleyball-court-osm-w895120552
NORWAY,Beach volleyball court (OSM w900371832),,,59.085723,10.204427,approximate,2,sand,,yes,public,,w900371832,https://www.openstreetmap.org/way/900371832,2026-05-13,OSM way id=900371832; openstreetmap.org (ODbL),no-out-w900371832-beach-volleyball-court-osm-w900371832
NORWAY,Beach volleyball court (OSM w906078164),,,60.887761,9.643656,approximate,2,sand,,yes,public,,w906078164,https://www.openstreetmap.org/way/906078164,2026-05-13,OSM way id=906078164; openstreetmap.org (ODbL),no-out-w906078164-beach-volleyball-court-osm-w906078164
NORWAY,Beach volleyball court (OSM w907533798),,,59.725885,10.237612,approximate,2,sand,,yes,public,,w907533798,https://www.openstreetmap.org/way/907533798,2026-05-13,OSM way id=907533798; openstreetmap.org (ODbL),no-out-w907533798-beach-volleyball-court-osm-w907533798
NORWAY,Beach volleyball court (OSM w907616563),,,59.425474,11.352680,approximate,2,sand,yes,yes,public,,w907616563,https://www.openstreetmap.org/way/907616563,2026-05-13,OSM way id=907616563; openstreetmap.org (ODbL),no-out-w907616563-beach-volleyball-court-osm-w907616563
NORWAY,Beach volleyball court (OSM w907639557),,,59.416815,11.344830,approximate,2,sand,,yes,public,,w907639557,https://www.openstreetmap.org/way/907639557,2026-05-13,OSM way id=907639557; openstreetmap.org (ODbL),no-out-w907639557-beach-volleyball-court-osm-w907639557
NORWAY,Beach volleyball court (OSM w908866487),,,60.246504,5.740052,approximate,2,sand,,yes,public,,w908866487,https://www.openstreetmap.org/way/908866487,2026-05-13,OSM way id=908866487; openstreetmap.org (ODbL),no-out-w908866487-beach-volleyball-court-osm-w908866487
NORWAY,Beach volleyball court (OSM w908867720),,,60.238535,5.747721,approximate,2,sand,,yes,public,,w908867720,https://www.openstreetmap.org/way/908867720,2026-05-13,OSM way id=908867720; openstreetmap.org (ODbL),no-out-w908867720-beach-volleyball-court-osm-w908867720
NORWAY,Beach volleyball court (OSM w909712259),,,60.147750,5.375214,approximate,2,sand,,yes,public,,w909712259,https://www.openstreetmap.org/way/909712259,2026-05-13,OSM way id=909712259; openstreetmap.org (ODbL),no-out-w909712259-beach-volleyball-court-osm-w909712259
NORWAY,Beach volleyball court (OSM w909917806),,,61.834089,8.559028,approximate,2,sand,,yes,public,,w909917806,https://www.openstreetmap.org/way/909917806,2026-05-13,OSM way id=909917806; openstreetmap.org (ODbL),no-out-w909917806-beach-volleyball-court-osm-w909917806
NORWAY,Beach volleyball court (OSM w910867901),,,59.769784,9.906866,approximate,2,sand,yes,yes,public,,w910867901,https://www.openstreetmap.org/way/910867901,2026-05-13,OSM way id=910867901; openstreetmap.org (ODbL),no-out-w910867901-beach-volleyball-court-osm-w910867901
NORWAY,Beach volleyball court (OSM w911823177),,,59.419998,11.350086,approximate,2,sand,,yes,public,,w911823177,https://www.openstreetmap.org/way/911823177,2026-05-13,OSM way id=911823177; openstreetmap.org (ODbL),no-out-w911823177-beach-volleyball-court-osm-w911823177
NORWAY,Beach volleyball court (OSM w914017177),,,63.446272,10.447370,approximate,2,sand,,yes,public,,w914017177,https://www.openstreetmap.org/way/914017177,2026-05-13,OSM way id=914017177; openstreetmap.org (ODbL),no-out-w914017177-beach-volleyball-court-osm-w914017177
NORWAY,Beach volleyball court (OSM w914017178),,,63.446481,10.447543,approximate,2,sand,,yes,public,,w914017178,https://www.openstreetmap.org/way/914017178,2026-05-13,OSM way id=914017178; openstreetmap.org (ODbL),no-out-w914017178-beach-volleyball-court-osm-w914017178
NORWAY,Beach volleyball court (OSM w915847748),,,63.101639,7.728128,approximate,2,sand,,yes,public,,w915847748,https://www.openstreetmap.org/way/915847748,2026-05-13,OSM way id=915847748; openstreetmap.org (ODbL),no-out-w915847748-beach-volleyball-court-osm-w915847748
NORWAY,Beach volleyball court (OSM w915918525),,,59.897547,10.632695,approximate,2,sand,,yes,yes,,w915918525,https://www.openstreetmap.org/way/915918525,2026-05-13,OSM way id=915918525; openstreetmap.org (ODbL),no-out-w915918525-beach-volleyball-court-osm-w915918525
NORWAY,Beach volleyball court (OSM w915922606),,,60.788766,10.679045,approximate,2,sand,no,yes,public,,w915922606,https://www.openstreetmap.org/way/915922606,2026-05-13,OSM way id=915922606; openstreetmap.org (ODbL),no-out-w915922606-beach-volleyball-court-osm-w915922606
NORWAY,Beach volleyball court (OSM w919711797),,,58.867618,5.769937,approximate,2,sand,,yes,public,,w919711797,https://www.openstreetmap.org/way/919711797,2026-05-13,OSM way id=919711797; openstreetmap.org (ODbL),no-out-w919711797-beach-volleyball-court-osm-w919711797
NORWAY,Torve sandvolley,,,58.212213,7.927306,approximate,2,sand,,yes,public,,w920872064,https://www.openstreetmap.org/way/920872064,2026-05-13,OSM way id=920872064; openstreetmap.org (ODbL),no-out-w920872064-torve-sandvolley
NORWAY,Beach volleyball court (OSM w922532423),,,59.759368,10.238493,approximate,2,sand,yes,yes,public,,w922532423,https://www.openstreetmap.org/way/922532423,2026-05-13,OSM way id=922532423; openstreetmap.org (ODbL),no-out-w922532423-beach-volleyball-court-osm-w922532423
NORWAY,Beach volleyball court (OSM w927002149),,,60.984923,9.236370,approximate,2,sand,,yes,public,,w927002149,https://www.openstreetmap.org/way/927002149,2026-05-13,OSM way id=927002149; openstreetmap.org (ODbL),no-out-w927002149-beach-volleyball-court-osm-w927002149
NORWAY,Beach volleyball court (OSM w928653281),,,60.161526,5.441794,approximate,2,sand,,yes,public,,w928653281,https://www.openstreetmap.org/way/928653281,2026-05-13,OSM way id=928653281; openstreetmap.org (ODbL),no-out-w928653281-beach-volleyball-court-osm-w928653281
NORWAY,Beach volleyball court (OSM w929833875),,,59.444349,9.062334,approximate,2,sand,,yes,public,,w929833875,https://www.openstreetmap.org/way/929833875,2026-05-13,OSM way id=929833875; openstreetmap.org (ODbL),no-out-w929833875-beach-volleyball-court-osm-w929833875
NORWAY,Beach volleyball court (OSM w934314348),,,59.675545,11.219206,approximate,2,sand,,yes,public,,w934314348,https://www.openstreetmap.org/way/934314348,2026-05-13,OSM way id=934314348; openstreetmap.org (ODbL),no-out-w934314348-beach-volleyball-court-osm-w934314348
NORWAY,Beach volleyball court (OSM w934627590),,,60.894956,11.566393,approximate,2,sand,no,yes,public,,w934627590,https://www.openstreetmap.org/way/934627590,2026-05-13,OSM way id=934627590; openstreetmap.org (ODbL),no-out-w934627590-beach-volleyball-court-osm-w934627590
NORWAY,Beach volleyball court (OSM w936943719),,,60.150916,11.191875,approximate,2,sand,,yes,public,,w936943719,https://www.openstreetmap.org/way/936943719,2026-05-13,OSM way id=936943719; openstreetmap.org (ODbL),no-out-w936943719-beach-volleyball-court-osm-w936943719
NORWAY,Beach volleyball court (OSM w937082184),,,63.414236,10.534280,approximate,2,sand,,yes,public,,w937082184,https://www.openstreetmap.org/way/937082184,2026-05-13,OSM way id=937082184; openstreetmap.org (ODbL),no-out-w937082184-beach-volleyball-court-osm-w937082184
NORWAY,Beach volleyball court (OSM w937103746),,,60.149599,11.190031,approximate,2,sand,,yes,public,,w937103746,https://www.openstreetmap.org/way/937103746,2026-05-13,OSM way id=937103746; openstreetmap.org (ODbL),no-out-w937103746-beach-volleyball-court-osm-w937103746
NORWAY,Beach volleyball court (OSM w938403560),,,63.367818,10.379476,approximate,2,sand,,yes,public,,w938403560,https://www.openstreetmap.org/way/938403560,2026-05-13,OSM way id=938403560; openstreetmap.org (ODbL),no-out-w938403560-beach-volleyball-court-osm-w938403560
NORWAY,Beach volleyball court (OSM w940183020),,,59.409548,9.058393,approximate,2,sand,,yes,public,,w940183020,https://www.openstreetmap.org/way/940183020,2026-05-13,OSM way id=940183020; openstreetmap.org (ODbL),no-out-w940183020-beach-volleyball-court-osm-w940183020
NORWAY,Gullbring strandhåndballbane,,,59.409780,9.058760,approximate,2,sand,,yes,public,,w940183021,https://www.openstreetmap.org/way/940183021,2026-05-13,OSM way id=940183021; openstreetmap.org (ODbL),no-out-w940183021-gullbring-strandhandballbane
NORWAY,Beach volleyball court (OSM w941508098),,,62.918497,8.298155,approximate,2,sand,,yes,public,,w941508098,https://www.openstreetmap.org/way/941508098,2026-05-13,OSM way id=941508098; openstreetmap.org (ODbL),no-out-w941508098-beach-volleyball-court-osm-w941508098
NORWAY,Beach volleyball court (OSM w942489486),,,59.658738,9.657576,approximate,2,sand,no,no,permissive,,w942489486,https://www.openstreetmap.org/way/942489486,2026-05-13,OSM way id=942489486; openstreetmap.org (ODbL),no-out-w942489486-beach-volleyball-court-osm-w942489486
NORWAY,Beach volleyball court (OSM w945279324),,,59.412379,10.466132,approximate,2,sand,,yes,public,,w945279324,https://www.openstreetmap.org/way/945279324,2026-05-13,OSM way id=945279324; openstreetmap.org (ODbL),no-out-w945279324-beach-volleyball-court-osm-w945279324
NORWAY,Beach volleyball court (OSM w947704432),,,63.353246,10.349130,approximate,2,sand,,yes,public,,w947704432,https://www.openstreetmap.org/way/947704432,2026-05-13,OSM way id=947704432; openstreetmap.org (ODbL),no-out-w947704432-beach-volleyball-court-osm-w947704432
NORWAY,Beach volleyball court (OSM w952782102),,,63.476632,10.926239,approximate,2,sand,,yes,public,,w952782102,https://www.openstreetmap.org/way/952782102,2026-05-13,OSM way id=952782102; openstreetmap.org (ODbL),no-out-w952782102-beach-volleyball-court-osm-w952782102
NORWAY,Beach volleyball court (OSM w952782103),,,63.476513,10.926406,approximate,2,sand,,yes,public,,w952782103,https://www.openstreetmap.org/way/952782103,2026-05-13,OSM way id=952782103; openstreetmap.org (ODbL),no-out-w952782103-beach-volleyball-court-osm-w952782103
NORWAY,Beach volleyball court (OSM w957422600),,,61.919322,5.763601,approximate,2,sand,,yes,public,,w957422600,https://www.openstreetmap.org/way/957422600,2026-05-13,OSM way id=957422600; openstreetmap.org (ODbL),no-out-w957422600-beach-volleyball-court-osm-w957422600
NORWAY,Beach volleyball court (OSM w961149693),,,60.650772,8.021657,approximate,2,sand,,yes,public,,w961149693,https://www.openstreetmap.org/way/961149693,2026-05-13,OSM way id=961149693; openstreetmap.org (ODbL),no-out-w961149693-beach-volleyball-court-osm-w961149693
NORWAY,Beach volleyball court (OSM w961833216),,,59.835111,10.430679,approximate,2,sand,,yes,public,,w961833216,https://www.openstreetmap.org/way/961833216,2026-05-13,OSM way id=961833216; openstreetmap.org (ODbL),no-out-w961833216-beach-volleyball-court-osm-w961833216
NORWAY,Beach volleyball court (OSM w961833217),,,59.835111,10.430476,approximate,2,sand,,yes,public,,w961833217,https://www.openstreetmap.org/way/961833217,2026-05-13,OSM way id=961833217; openstreetmap.org (ODbL),no-out-w961833217-beach-volleyball-court-osm-w961833217
NORWAY,Beach volleyball court (OSM w961833218),,,59.835112,10.430269,approximate,2,sand,,yes,public,,w961833218,https://www.openstreetmap.org/way/961833218,2026-05-13,OSM way id=961833218; openstreetmap.org (ODbL),no-out-w961833218-beach-volleyball-court-osm-w961833218
NORWAY,Beach volleyball court (OSM w961833219),,,59.835111,10.430077,approximate,2,sand,,yes,public,,w961833219,https://www.openstreetmap.org/way/961833219,2026-05-13,OSM way id=961833219; openstreetmap.org (ODbL),no-out-w961833219-beach-volleyball-court-osm-w961833219
NORWAY,Fjordparken volleyballbane,,,59.969455,10.000639,approximate,2,sand,no,yes,yes,,w962603337,https://www.openstreetmap.org/way/962603337,2026-05-13,OSM way id=962603337; openstreetmap.org (ODbL),no-out-w962603337-fjordparken-volleyballbane
NORWAY,Beach volleyball court (OSM w964360836),,,60.513046,4.912210,approximate,2,sand,,yes,public,,w964360836,https://www.openstreetmap.org/way/964360836,2026-05-13,OSM way id=964360836; openstreetmap.org (ODbL),no-out-w964360836-beach-volleyball-court-osm-w964360836
NORWAY,Beach volleyball court (OSM w964725269),,,59.734028,10.202745,approximate,2,sand,yes,yes,public,,w964725269,https://www.openstreetmap.org/way/964725269,2026-05-13,OSM way id=964725269; openstreetmap.org (ODbL),no-out-w964725269-beach-volleyball-court-osm-w964725269
NORWAY,Beach volleyball court (OSM w965359605),,,58.038919,7.152941,approximate,2,sand,,yes,public,,w965359605,https://www.openstreetmap.org/way/965359605,2026-05-13,OSM way id=965359605; openstreetmap.org (ODbL),no-out-w965359605-beach-volleyball-court-osm-w965359605
NORWAY,Beach volleyball court (OSM w967067646),,,59.070252,8.777873,approximate,2,sand,,yes,public,,w967067646,https://www.openstreetmap.org/way/967067646,2026-05-13,OSM way id=967067646; openstreetmap.org (ODbL),no-out-w967067646-beach-volleyball-court-osm-w967067646
NORWAY,Beach volleyball court (OSM w971405643),,,60.382528,5.270695,approximate,2,sand,,yes,public,,w971405643,https://www.openstreetmap.org/way/971405643,2026-05-13,OSM way id=971405643; openstreetmap.org (ODbL),no-out-w971405643-beach-volleyball-court-osm-w971405643
NORWAY,Beach volleyball court (OSM w971638446),,,60.337811,5.224619,approximate,2,sand,,yes,public,,w971638446,https://www.openstreetmap.org/way/971638446,2026-05-13,OSM way id=971638446; openstreetmap.org (ODbL),no-out-w971638446-beach-volleyball-court-osm-w971638446
NORWAY,Beach volleyball court (OSM w971638447),,,60.338008,5.224629,approximate,2,sand,,yes,public,,w971638447,https://www.openstreetmap.org/way/971638447,2026-05-13,OSM way id=971638447; openstreetmap.org (ODbL),no-out-w971638447-beach-volleyball-court-osm-w971638447
NORWAY,Beach volleyball court (OSM w971638758),,,59.965781,10.929867,approximate,2,asphalt,no,yes,public,,w971638758,https://www.openstreetmap.org/way/971638758,2026-05-13,OSM way id=971638758; openstreetmap.org (ODbL),no-out-w971638758-beach-volleyball-court-osm-w971638758
NORWAY,Beach volleyball court (OSM w971638759),,,59.965641,10.930008,approximate,2,sand,no,yes,public,,w971638759,https://www.openstreetmap.org/way/971638759,2026-05-13,OSM way id=971638759; openstreetmap.org (ODbL),no-out-w971638759-beach-volleyball-court-osm-w971638759
NORWAY,Beach volleyball court (OSM w971649661),,,59.787434,10.443803,approximate,2,sand,,yes,yes,,w971649661,https://www.openstreetmap.org/way/971649661,2026-05-13,OSM way id=971649661; openstreetmap.org (ODbL),no-out-w971649661-beach-volleyball-court-osm-w971649661
NORWAY,Beach volleyball court (OSM w971649673),,,59.784589,10.437236,approximate,2,sand,,yes,public,,w971649673,https://www.openstreetmap.org/way/971649673,2026-05-13,OSM way id=971649673; openstreetmap.org (ODbL),no-out-w971649673-beach-volleyball-court-osm-w971649673
NORWAY,Beach volleyball court (OSM w972057743),,,59.140743,9.656094,approximate,2,sand,,yes,public,,w972057743,https://www.openstreetmap.org/way/972057743,2026-05-13,OSM way id=972057743; openstreetmap.org (ODbL),no-out-w972057743-beach-volleyball-court-osm-w972057743
NORWAY,Beach volleyball court (OSM w972419479),,,61.021794,10.458948,approximate,2,sand,,yes,public,,w972419479,https://www.openstreetmap.org/way/972419479,2026-05-13,OSM way id=972419479; openstreetmap.org (ODbL),no-out-w972419479-beach-volleyball-court-osm-w972419479
NORWAY,Beach volleyball court (OSM w972696098),,,60.998955,10.505949,approximate,2,sand,,yes,public,,w972696098,https://www.openstreetmap.org/way/972696098,2026-05-13,OSM way id=972696098; openstreetmap.org (ODbL),no-out-w972696098-beach-volleyball-court-osm-w972696098
NORWAY,Beach volleyball court (OSM w972699588),,,59.378849,10.749991,approximate,2,sand,no,yes,yes,,w972699588,https://www.openstreetmap.org/way/972699588,2026-05-13,OSM way id=972699588; openstreetmap.org (ODbL),no-out-w972699588-beach-volleyball-court-osm-w972699588
NORWAY,Beach volleyball court (OSM w973596299),,,59.034085,9.747787,approximate,2,sand,,yes,public,,w973596299,https://www.openstreetmap.org/way/973596299,2026-05-13,OSM way id=973596299; openstreetmap.org (ODbL),no-out-w973596299-beach-volleyball-court-osm-w973596299
NORWAY,Beach volleyball court (OSM w973596303),,,59.032439,9.749170,approximate,2,sand,,yes,public,,w973596303,https://www.openstreetmap.org/way/973596303,2026-05-13,OSM way id=973596303; openstreetmap.org (ODbL),no-out-w973596303-beach-volleyball-court-osm-w973596303
NORWAY,Beach volleyball court (OSM w974084147),,,60.805126,11.086636,approximate,2,sand,no,yes,public,,w974084147,https://www.openstreetmap.org/way/974084147,2026-05-13,OSM way id=974084147; openstreetmap.org (ODbL),no-out-w974084147-beach-volleyball-court-osm-w974084147
NORWAY,Beach volleyball court (OSM w974618851),,,60.376771,5.230116,approximate,2,sand,,yes,public,,w974618851,https://www.openstreetmap.org/way/974618851,2026-05-13,OSM way id=974618851; openstreetmap.org (ODbL),no-out-w974618851-beach-volleyball-court-osm-w974618851
NORWAY,Beach volleyball court (OSM w975063190),,,62.850777,7.163590,approximate,2,sand,no,yes,yes,,w975063190,https://www.openstreetmap.org/way/975063190,2026-05-13,OSM way id=975063190; openstreetmap.org (ODbL),no-out-w975063190-beach-volleyball-court-osm-w975063190
NORWAY,Beach volleyball court (OSM w978357200),,,59.796381,10.814920,approximate,2,sand,no,yes,yes,,w978357200,https://www.openstreetmap.org/way/978357200,2026-05-13,OSM way id=978357200; openstreetmap.org (ODbL),no-out-w978357200-beach-volleyball-court-osm-w978357200
NORWAY,Beach volleyball court (OSM w978456830),,,59.795865,10.496714,approximate,2,sand,,yes,public,,w978456830,https://www.openstreetmap.org/way/978456830,2026-05-13,OSM way id=978456830; openstreetmap.org (ODbL),no-out-w978456830-beach-volleyball-court-osm-w978456830
NORWAY,Beach volleyball court (OSM w978905001),,,60.773013,10.801667,approximate,2,sand,,yes,public,,w978905001,https://www.openstreetmap.org/way/978905001,2026-05-13,OSM way id=978905001; openstreetmap.org (ODbL),no-out-w978905001-beach-volleyball-court-osm-w978905001
NORWAY,Beach volleyball court (OSM w981524636),,,62.904602,7.206626,approximate,2,sand,,yes,public,,w981524636,https://www.openstreetmap.org/way/981524636,2026-05-13,OSM way id=981524636; openstreetmap.org (ODbL),no-out-w981524636-beach-volleyball-court-osm-w981524636
NORWAY,Beach volleyball court (OSM w983024360),,,60.827904,10.985831,approximate,2,sand,,yes,public,,w983024360,https://www.openstreetmap.org/way/983024360,2026-05-13,OSM way id=983024360; openstreetmap.org (ODbL),no-out-w983024360-beach-volleyball-court-osm-w983024360
NORWAY,Beach volleyball court (OSM w983226196),,,58.940474,5.685974,approximate,2,sand,,yes,public,,w983226196,https://www.openstreetmap.org/way/983226196,2026-05-13,OSM way id=983226196; openstreetmap.org (ODbL),no-out-w983226196-beach-volleyball-court-osm-w983226196
NORWAY,Beach volleyball court (OSM w984761027),,,60.948283,10.642105,approximate,2,sand,,yes,public,,w984761027,https://www.openstreetmap.org/way/984761027,2026-05-13,OSM way id=984761027; openstreetmap.org (ODbL),no-out-w984761027-beach-volleyball-court-osm-w984761027
NORWAY,Beach volleyball court (OSM w986022325),,,60.740036,10.832250,approximate,2,sand,,yes,public,,w986022325,https://www.openstreetmap.org/way/986022325,2026-05-13,OSM way id=986022325; openstreetmap.org (ODbL),no-out-w986022325-beach-volleyball-court-osm-w986022325
NORWAY,Beach volleyball court (OSM w986042724),,,61.872997,9.098582,approximate,2,sand,,yes,public,,w986042724,https://www.openstreetmap.org/way/986042724,2026-05-13,OSM way id=986042724; openstreetmap.org (ODbL),no-out-w986042724-beach-volleyball-court-osm-w986042724
NORWAY,Beach volleyball court (OSM w993933954),,,59.654549,9.639886,approximate,2,sand,,yes,public,,w993933954,https://www.openstreetmap.org/way/993933954,2026-05-13,OSM way id=993933954; openstreetmap.org (ODbL),no-out-w993933954-beach-volleyball-court-osm-w993933954
NORWAY,Beach volleyball court (OSM w1001214749),,,59.558138,10.281185,approximate,2,sand,,yes,public,,w1001214749,https://www.openstreetmap.org/way/1001214749,2026-05-13,OSM way id=1001214749; openstreetmap.org (ODbL),no-out-w1001214749-beach-volleyball-court-osm-w1001214749
NORWAY,Beach volleyball court (OSM w1004115228),,,58.964408,5.739674,approximate,2,sand,,yes,public,,w1004115228,https://www.openstreetmap.org/way/1004115228,2026-05-13,OSM way id=1004115228; openstreetmap.org (ODbL),no-out-w1004115228-beach-volleyball-court-osm-w1004115228
NORWAY,Beach volleyball court (OSM w1008327933),,,59.626426,9.631101,approximate,2,sand,,yes,public,,w1008327933,https://www.openstreetmap.org/way/1008327933,2026-05-13,OSM way id=1008327933; openstreetmap.org (ODbL),no-out-w1008327933-beach-volleyball-court-osm-w1008327933
NORWAY,Beach volleyball court (OSM w1009918437),,,60.346575,5.354380,approximate,2,sand,,yes,yes,,w1009918437,https://www.openstreetmap.org/way/1009918437,2026-05-13,OSM way id=1009918437; openstreetmap.org (ODbL),no-out-w1009918437-beach-volleyball-court-osm-w1009918437
NORWAY,Beach volleyball court (OSM w1010328098),,,58.616524,8.923233,approximate,2,sand,,yes,public,,w1010328098,https://www.openstreetmap.org/way/1010328098,2026-05-13,OSM way id=1010328098; openstreetmap.org (ODbL),no-out-w1010328098-beach-volleyball-court-osm-w1010328098
NORWAY,Beach volleyball court (OSM w1010328099),,,58.616433,8.923231,approximate,2,sand,,yes,public,,w1010328099,https://www.openstreetmap.org/way/1010328099,2026-05-13,OSM way id=1010328099; openstreetmap.org (ODbL),no-out-w1010328099-beach-volleyball-court-osm-w1010328099
NORWAY,Beach volleyball court (OSM w1010328100),,,58.616321,8.923258,approximate,2,sand,,yes,public,,w1010328100,https://www.openstreetmap.org/way/1010328100,2026-05-13,OSM way id=1010328100; openstreetmap.org (ODbL),no-out-w1010328100-beach-volleyball-court-osm-w1010328100
NORWAY,Beach volleyball court (OSM w1012412102),,,59.825116,10.440318,approximate,2,sand,,yes,public,,w1012412102,https://www.openstreetmap.org/way/1012412102,2026-05-13,OSM way id=1012412102; openstreetmap.org (ODbL),no-out-w1012412102-beach-volleyball-court-osm-w1012412102
NORWAY,Beach volleyball court (OSM w1012412103),,,59.825170,10.440463,approximate,2,sand,,yes,public,,w1012412103,https://www.openstreetmap.org/way/1012412103,2026-05-13,OSM way id=1012412103; openstreetmap.org (ODbL),no-out-w1012412103-beach-volleyball-court-osm-w1012412103
NORWAY,Beach volleyball court (OSM w1013202395),,,59.653389,6.358550,approximate,2,sand,,yes,public,,w1013202395,https://www.openstreetmap.org/way/1013202395,2026-05-13,OSM way id=1013202395; openstreetmap.org (ODbL),no-out-w1013202395-beach-volleyball-court-osm-w1013202395
NORWAY,Beach volleyball court (OSM w1013806373),,,60.264014,5.347243,approximate,2,sand,,yes,public,,w1013806373,https://www.openstreetmap.org/way/1013806373,2026-05-13,OSM way id=1013806373; openstreetmap.org (ODbL),no-out-w1013806373-beach-volleyball-court-osm-w1013806373
NORWAY,Beach volleyball court (OSM w1016943505),,,60.341649,5.300792,approximate,2,sand,,yes,public,,w1016943505,https://www.openstreetmap.org/way/1016943505,2026-05-13,OSM way id=1016943505; openstreetmap.org (ODbL),no-out-w1016943505-beach-volleyball-court-osm-w1016943505
NORWAY,Beach volleyball court (OSM w1018639230),,,59.757264,10.131721,approximate,2,sand,,yes,public,,w1018639230,https://www.openstreetmap.org/way/1018639230,2026-05-13,OSM way id=1018639230; openstreetmap.org (ODbL),no-out-w1018639230-beach-volleyball-court-osm-w1018639230
NORWAY,Beach volleyball court (OSM w1022625527),,,60.456613,5.310790,approximate,2,sand,,yes,public,,w1022625527,https://www.openstreetmap.org/way/1022625527,2026-05-13,OSM way id=1022625527; openstreetmap.org (ODbL),no-out-w1022625527-beach-volleyball-court-osm-w1022625527
NORWAY,Litjbrekka Sandvolleyball,,,68.508486,14.799127,approximate,2,sand,,yes,public,,w1022844147,https://www.openstreetmap.org/way/1022844147,2026-05-13,OSM way id=1022844147; openstreetmap.org (ODbL),no-out-w1022844147-litjbrekka-sandvolleyball
